,0
4418.9453125,1.5855655363755483e-08
4431.15234375,1.5314929034540375e-08
4443.359375,1.5397684678205045e-08
4455.56640625,1.4596003858757886e-08
4467.7734375,1.4488527266058227e-08
4479.98046875,1.3776330193079522e-08
4492.1875,1.3872920916191456e-08
4504.39453125,1.3779780134370533e-08
4516.6015625,1.3212679326929905e-08
4528.80859375,1.228473802717258e-08
4541.015625,1.1970157919787272e-08
4553.22265625,1.223657000583572e-08
4565.4296875,1.1607490471680711e-08
4577.63671875,1.0884208884995535e-08
4589.84375,1.0400371500374673e-08
4602.05078125,1.0588005026214595e-08
4614.2578125,1.0370635782654753e-08
4626.46484375,9.476051070095824e-09
4638.671875,9.146237404010388e-09
4650.87890625,8.831445432185888e-09
4663.0859375,8.636723049049353e-09
4675.29296875,8.245813782969698e-09
4687.5,7.857352631809982e-09
4699.70703125,7.486839663174901e-09
4711.9140625,7.213304190096842e-09
4724.12109375,6.8395398303790485e-09
4736.328125,6.516106703894605e-09
4748.53515625,6.323914734373343e-09
4760.7421875,6.0204633059579875e-09
4772.94921875,5.701896526439487e-09
4785.15625,5.327804618376836e-09
4797.36328125,5.222068423370802e-09
4809.5703125,5.058154409637271e-09
4821.77734375,4.670492697890263e-09
4833.984375,4.4604696893524955e-09
4846.19140625,4.289759950556578e-09
4858.3984375,4.084627601179988e-09
4870.60546875,3.8878328766108704e-09
4882.8125,3.751235330762741e-09
4895.01953125,3.5593391248810613e-09
4907.2265625,3.4588665021478776e-09
4919.43359375,3.3632196511779393e-09
4931.640625,3.246534832458365e-09
4943.84765625,3.1555528113931668e-09
4956.0546875,3.086475999644928e-09
4968.26171875,3.050502496099582e-09
4980.46875,3.0300123490523028e-09
4992.67578125,3.028332416708343e-09
5004.8828125,3.033239067284172e-09
5017.08984375,3.0513130821385757e-09
5029.296875,3.11842446787841e-09
5041.50390625,3.160174780250244e-09
5053.7109375,3.214719694131808e-09
5065.91796875,3.3155671361923483e-09
5078.125,3.4546581813976754e-09
5090.33203125,3.6031312767317425e-09
5102.5390625,3.7662247896968345e-09
5114.74609375,3.919471092593042e-09
5126.953125,4.163022836078347e-09
5139.16015625,4.40869371249735e-09
5151.3671875,4.720909010441648e-09
5163.57421875,4.978370118485426e-09
5175.78125,5.136596813869796e-09
5187.98828125,5.4450487192828696e-09
5200.1953125,5.884958092270433e-09
5212.40234375,6.086423907149669e-09
5224.609375,6.3930309551657004e-09
5236.81640625,6.9297040632498955e-09
5249.0234375,7.267538443205918e-09
5261.23046875,7.568275502801587e-09
5273.4375,8.459064586019967e-09
5285.64453125,8.639802000872508e-09
5297.8515625,8.649738515455253e-09
5310.05859375,9.105153176239633e-09
5322.265625,9.492377090012055e-09
5334.47265625,9.7798425975397e-09
5346.6796875,1.0841626921666819e-08
5358.88671875,1.099969249755368e-08
5371.09375,1.201362945373024e-08
5383.30078125,1.2940929371942228e-08
5395.5078125,1.3623820951333562e-08
5407.71484375,1.4318283225957987e-08
5419.921875,1.4804666412927657e-08
5432.12890625,1.530433200821844e-08
5444.3359375,1.5598832300164888e-08
5456.54296875,1.6030624929609672e-08
5468.75,1.6843458378602387e-08
5480.95703125,1.703044335158433e-08
5493.1640625,1.7488223535906965e-08
5505.37109375,1.7893873177968204e-08
5517.578125,1.986059253523041e-08
5529.78515625,1.8576346008290942e-08
5541.9921875,1.9652814005631397e-08
5554.19921875,2.0626912216953988e-08
5566.40625,2.1578710207906835e-08
5578.61328125,2.160533885585784e-08
5590.8203125,2.5038256003998483e-08
5603.02734375,2.676104178611577e-08
5615.234375,2.429499671608037e-08
5627.44140625,2.529419300719458e-08
5639.6484375,2.6338908706793738e-08
5651.85546875,2.593942387785353e-08
5664.0625,2.588798844555128e-08
5676.26953125,2.6663779781169586e-08
5688.4765625,2.7214993395387244e-08
5700.68359375,2.8396229874716146e-08
5712.890625,2.7016424869022407e-08
5725.09765625,2.8657894480230395e-08
5737.3046875,2.8874362679858945e-08
5749.51171875,3.0071095744785687e-08
5761.71875,2.9489497736500342e-08
5773.92578125,3.0142065470682614e-08
5786.1328125,3.053978921977456e-08
5798.33984375,3.151227512295044e-08
5810.546875,3.168310480080634e-08
5822.75390625,3.3162037528923336e-08
5834.9609375,3.376044697697255e-08
5847.16796875,3.293103643717626e-08
5859.375,3.340780849785345e-08
5871.58203125,3.461235985806002e-08
5883.7890625,3.3799981208235263e-08
5895.99609375,3.5762334366518786e-08
5908.203125,3.6923628217673783e-08
5920.41015625,3.5722026836360056e-08
5932.6171875,3.552014498489113e-08
5944.82421875,3.666862303426806e-08
5957.03125,3.676929738646782e-08
5969.23828125,3.3763553016555534e-08
5981.4453125,3.5100264026549495e-08
5993.65234375,3.3359024973641135e-08
6005.859375,3.521385249793758e-08
6018.06640625,3.6478050495859804e-08
6030.2734375,3.6976284205308694e-08
6042.48046875,3.506207068992698e-08
6054.6875,3.592316554874543e-08
6066.89453125,3.599680631438843e-08
6079.1015625,3.602211154264914e-08
6091.30859375,3.4765819533350336e-08
6103.515625,3.4881708838404746e-08
6115.72265625,3.565942432907132e-08
6127.9296875,3.5750735770971094e-08
6140.13671875,3.668992136034228e-08
6152.34375,3.522910596299041e-08
6164.55078125,3.613601024338487e-08
6176.7578125,3.5664012623501546e-08
6188.96484375,3.545059370396746e-08
6201.171875,3.360087778014619e-08
6213.37890625,3.3947905338937706e-08
6225.5859375,3.286721721573506e-08
6237.79296875,3.330719464283328e-08
6250.0,3.18882190942854e-08
6262.20703125,3.2293976041616645e-08
6274.4140625,3.173756342395804e-08
6286.62109375,2.9383451358299288e-08
6298.828125,3.0275817451480833e-08
6311.03515625,3.074498245110004e-08
6323.2421875,3.019481126238127e-08
6335.44921875,2.9032496986633368e-08
6347.65625,2.9170717050250504e-08
6359.86328125,2.7727548137104303e-08
6372.0703125,2.6785488914413546e-08
6384.27734375,2.6590524327667526e-08
6396.484375,2.7625239816028816e-08
6408.69140625,2.6233524691857328e-08
6420.8984375,2.4882288749600597e-08
6433.10546875,2.4219489196905984e-08
6445.3125,2.3377650108521385e-08
6457.51953125,2.218932140565345e-08
6469.7265625,2.125410321216892e-08
6481.93359375,2.0855553162075914e-08
6494.140625,2.0799309982172904e-08
6506.34765625,1.9723251882684453e-08
6518.5546875,1.9840176608249258e-08
6530.76171875,1.867496360524045e-08
6542.96875,1.8209545101251962e-08
6555.17578125,1.739772508648433e-08
6567.3828125,1.703417487537572e-08
6579.58984375,1.6497292483044112e-08
6591.796875,1.5509771090153658e-08
6604.00390625,1.5799958082773326e-08
6616.2109375,1.4371416241843947e-08
6628.41796875,1.3460336693573957e-08
6640.625,1.30377408861211e-08
6652.83203125,1.2753792918421783e-08
6665.0390625,1.2205107571782937e-08
6677.24609375,1.1306337552350867e-08
6689.453125,1.0763591150858905e-08
6701.66015625,1.029385757215096e-08
6713.8671875,9.873451558725999e-09
6726.07421875,9.651932333441722e-09
6738.28125,9.090704345809026e-09
6750.48828125,8.583751732926205e-09
6762.6953125,8.209437022032524e-09
6774.90234375,7.677790111798279e-09
6787.109375,7.076311730657974e-09
6799.31640625,6.734213901464662e-09
6811.5234375,6.234237197840259e-09
6823.73046875,5.996892647181835e-09
6835.9375,5.681539366904431e-09
6848.14453125,5.3409020603882584e-09
6860.3515625,5.019380225663308e-09
6872.55859375,4.8127906895461395e-09
6884.765625,4.582988573539135e-09
6896.97265625,4.4243790570051946e-09
6909.1796875,4.2320649490561e-09
6921.38671875,4.024038696227798e-09
6933.59375,3.875516389451527e-09
6945.80078125,3.773282184671527e-09
6958.0078125,3.693769770649415e-09
6970.21484375,3.6458753084187154e-09
6982.421875,3.6229203503078715e-09
6994.62890625,3.6237929706603285e-09
7006.8359375,3.6343588711030888e-09
7019.04296875,3.661758955355279e-09
7031.25,3.729753814389354e-09
7043.45703125,3.820461223110649e-09
7055.6640625,3.952429784924596e-09
7067.87109375,4.109815751066276e-09
7080.078125,4.314699288473086e-09
7092.28515625,4.5347900607397316e-09
7104.4921875,4.748231967319596e-09
7116.69921875,4.989937100829525e-09
7128.90625,5.358904685003125e-09
7141.11328125,5.645486305776177e-09
7153.3203125,5.908555482252372e-09
7165.52734375,6.190315428294586e-09
7177.734375,6.779283689954006e-09
7189.94140625,7.422555056256495e-09
7202.1484375,7.885406734023096e-09
7214.35546875,7.913970195698941e-09
7226.5625,8.105825538518103e-09
7238.76953125,8.885862246436115e-09
7250.9765625,9.348225826572874e-09
7263.18359375,9.663238755225232e-09
7275.390625,1.0249304896981394e-08
7287.59765625,1.1592505439067196e-08
7299.8046875,1.2727042279738645e-08
7312.01171875,1.263359571570491e-08
7324.21875,1.2762643146510746e-08
7336.42578125,1.3242318676759912e-08
7348.6328125,1.469713478988503e-08
7360.83984375,1.5014521088229697e-08
7373.046875,1.5618579351141413e-08
7385.25390625,1.6391310762097033e-08
7397.4609375,1.7549938754681982e-08
7409.66796875,1.8301731237259372e-08
7421.875,1.8911470676521818e-08
7434.08203125,1.8816862723165666e-08
7446.2890625,2.0221600801567735e-08
7458.49609375,2.2711526261913532e-08
7470.703125,2.1937827090956736e-08
7482.91015625,2.1128818258604375e-08
7495.1171875,2.2007943998353526e-08
7507.32421875,2.514762699021466e-08
7519.53125,2.7159913469822645e-08
7531.73828125,2.6293053673153345e-08
7543.9453125,2.576769002159407e-08
7556.15234375,2.7344162454532992e-08
7568.359375,3.2022294805533264e-08
7580.56640625,3.3971352552913104e-08
7592.7734375,2.8119273905267594e-08
7604.98046875,2.756862899367615e-08
7617.1875,3.3192246594328e-08
7629.39453125,4.081400774367088e-08
7641.6015625,3.644687180920343e-08
7653.80859375,3.256667005955301e-08
7666.015625,3.3546285384634905e-08
7678.22265625,4.769026203768333e-08
7690.4296875,5.4699017311359684e-08
7702.63671875,3.7911360181377465e-08
7714.84375,3.4380651556112255e-08
7727.05078125,4.945290897753182e-08
7739.2578125,8.711580862130158e-08
7751.46484375,7.220131122006548e-08
7763.671875,3.859662817025531e-08
7775.87890625,4.9222154675295176e-08
7788.0859375,1.8533159550716687e-07
7800.29296875,2.6856669701820174e-07
7812.5,1.4082700692204694e-07
7824.70703125,4.175172312804135e-08
7836.9140625,9.870003981710592e-08
7849.12109375,2.5738189728119386e-07
7861.328125,2.442898003116883e-07
7873.53515625,8.467029340553716e-08
7885.7421875,4.258210283468049e-08
7897.94921875,7.07850951923948e-08
7910.15625,1.0660404259458649e-07
7922.36328125,7.114428001367215e-08
7934.5703125,4.204880504635323e-08
7946.77734375,4.3735244108897056e-08
7958.984375,6.312750638192132e-08
7971.19140625,6.563570005033859e-08
7983.3984375,4.7171346968490316e-08
7995.60546875,4.963482697572042e-08
8007.8125,5.334674561015104e-08
8020.01953125,5.870559638005602e-08
8032.2265625,5.137528366798539e-08
8044.43359375,4.2476962648882525e-08
8056.640625,4.202879304688606e-08
8068.84765625,4.802923569061516e-08
8081.0546875,5.302474125380586e-08
8093.26171875,4.384678621334329e-08
8105.46875,4.230429460917159e-08
8117.67578125,4.410334151227646e-08
8129.8828125,4.920964285540398e-08
8142.08984375,4.5584028446164846e-08
8154.296875,3.723679214803934e-08
8166.50390625,3.7196611409926555e-08
8178.7109375,4.260663189159222e-08
8190.91796875,4.487447362492213e-08
8203.125,4.0206650738428955e-08
8215.33203125,3.819674308605576e-08
8227.5390625,3.787424177706987e-08
8239.74609375,3.9945036323247185e-08
8251.953125,3.8414613080528073e-08
8264.16015625,3.7218798759062626e-08
8276.3671875,3.6688235500746525e-08
8288.57421875,3.5486875718264684e-08
8300.78125,3.634793412908716e-08
8312.98828125,3.5554440959919824e-08
8325.1953125,3.4460198539250975e-08
8337.40234375,3.306586676017719e-08
8349.609375,3.28873454985976e-08
8361.81640625,3.2636352633892844e-08
8374.0234375,2.9437756918726547e-08
8386.23046875,2.8603130393276166e-08
8398.4375,2.8937390709636906e-08
8410.64453125,3.055857253195818e-08
8422.8515625,2.9024967396678463e-08
8435.05859375,2.6436244866706225e-08
8447.265625,2.6801936478063212e-08
8459.47265625,2.6580939669485943e-08
8471.6796875,2.4978561183259976e-08
8483.88671875,2.463871270948983e-08
8496.09375,2.337042215769985e-08
8508.30078125,2.309427400742907e-08
8520.5078125,2.166071194785446e-08
8532.71484375,2.178961674441514e-08
8544.921875,2.033973322530689e-08
8557.12890625,1.9702969662115495e-08
8569.3359375,1.9296916799946568e-08
8581.54296875,1.876675445057183e-08
8593.75,1.766841709987119e-08
8605.95703125,1.7155720753695725e-08
8618.1640625,1.685900342601097e-08
8630.37109375,1.580919236132396e-08
8642.578125,1.5381580992470983e-08
8654.78515625,1.4411439756888492e-08
8666.9921875,1.3868577631699556e-08
8679.19921875,1.3430525432855016e-08
8691.40625,1.3137464834582136e-08
8703.61328125,1.2346839566635782e-08
8715.8203125,1.1112648885691687e-08
8728.02734375,1.0600755556386391e-08
8740.234375,9.826474121131196e-09
8752.44140625,9.622599446198372e-09
8764.6484375,9.119315273185643e-09
8776.85546875,8.741957484537848e-09
8789.0625,8.245348835605821e-09
8801.26953125,8.131647891934792e-09
8813.4765625,7.444392143512292e-09
8825.68359375,6.833585808887299e-09
8837.890625,6.5444958881787054e-09
8850.09765625,6.307438128719901e-09
8862.3046875,5.938494367748088e-09
8874.51171875,5.626509955760981e-09
8886.71875,5.334698332204856e-09
8898.92578125,5.1209889280258864e-09
8911.1328125,4.950296706631857e-09
8923.33984375,4.756034053369233e-09
8935.546875,4.64417200904334e-09
8947.75390625,4.5237465229349704e-09
8959.9609375,4.452350638645248e-09
8972.16796875,4.406910419837653e-09
8984.375,4.394082672838999e-09
8996.58203125,4.398513751031172e-09
9008.7890625,4.413149437279277e-09
9020.99609375,4.455330622722275e-09
9033.203125,4.5395904340086315e-09
9045.41015625,4.647468260520245e-09
9057.6171875,4.788896731181977e-09
9069.82421875,4.9724236671246305e-09
9082.03125,5.18877366309224e-09
9094.23828125,5.4596399513313505e-09
9106.4453125,5.768838076238391e-09
9118.65234375,5.985421703675905e-09
9130.859375,6.3672090868807985e-09
9143.06640625,6.5597505832158134e-09
9155.2734375,6.89481133934913e-09
9167.48046875,7.284108456198397e-09
9179.6875,7.771459867805449e-09
9191.89453125,8.218669745219967e-09
9204.1015625,8.76754592070525e-09
9216.30859375,9.102632797156801e-09
9228.515625,9.795992738272219e-09
9240.72265625,1.0727506158658611e-08
9252.9296875,1.1204524836138882e-08
9265.13671875,1.1794018357630089e-08
9277.34375,1.2312349373557685e-08
9289.55078125,1.2227692099268041e-08
9301.7578125,1.329750228064906e-08
9313.96484375,1.4675486864741369e-08
9326.171875,1.5239819641336586e-08
9338.37890625,1.583886185932046e-08
9350.5859375,1.6651219442507884e-08
9362.79296875,1.754960538095579e-08
9375.0,1.7298127184091545e-08
9387.20703125,1.7862762019107104e-08
9399.4140625,2.018776985042021e-08
9411.62109375,2.025300227628707e-08
9423.828125,2.081144211876877e-08
