,NPM,NAA,NLK,NLM,NAU
80,[7.541787645808125e-08],[0.0019799103939950233],[3.305937677649128e-08],[4.514355050141382e-08],[0.2799370660045484]
81,[8.103164566717772e-08],[0.0019798557865495564],[3.8435581650342265e-08],[5.508672161675746e-08],[0.5214378673402434]
82,[8.550790779693916e-08],[0.001979868444645837],[3.4523397621011266e-08],[5.413060292002354e-08],[0.5536079597490442]
83,[8.436906624492766e-08],[0.0019799019720362345],[3.837036091276198e-08],[5.408996356594222e-08],[0.5711109866605313]
84,[8.981943086654626e-08],[0.0019798293503063683],[3.686729814523098e-08],[5.44393812513232e-08],[0.5169362898337191]
85,[7.777237860944955e-08],[0.0019798706790814216],[3.599394099342694e-08],[4.95868754131924e-08],[0.352656796279717]
86,[7.541787645808125e-08],[0.0019799103939950233],[3.305937677649128e-08],[4.514355050141382e-08],[0.2799370660045484]
87,[8.103164566717772e-08],[0.0019798557865495564],[3.8435581650342265e-08],[5.508672161675746e-08],[0.5214378673402434]
88,[8.550790779693916e-08],[0.001979868444645837],[3.4523397621011266e-08],[5.413060292002354e-08],[0.5536079597490442]
89,[8.436906624492766e-08],[0.0019799019720362345],[3.837036091276198e-08],[5.408996356594222e-08],[0.5711109866605313]
90,[8.981943086654626e-08],[0.0019798293503063683],[3.686729814523098e-08],[5.44393812513232e-08],[0.5169362898337191]
91,[8.46136414957508e-08],[0.001979967123827358],[3.517551244029509e-08],[5.2416265318639084e-08],[0.48082753412541307]
92,[7.40847816115811e-08],[0.001979929438100549],[3.751117431844819e-08],[4.644275223598547e-08],[0.30220189748864856]
93,[6.880751906867167e-08],[0.0019799931141517703],[3.369782350053396e-08],[5.046747559860955e-08],[0.31701860378434965]
94,[7.556305095632138e-08],[0.0019799923745284567],[3.53088388023202e-08],[4.723759302031125e-08],[0.30592780193113467]
95,[7.460961076016604e-08],[0.001979981014422513],[3.7450945155633855e-08],[5.0141491174220814e-08],[0.3386519591952741]
96,[7.541787645808125e-08],[0.0019799103939950233],[3.305937677649128e-08],[4.514355050141382e-08],[0.2799370660045484]
97,[8.550790779693916e-08],[0.001979868444645837],[3.4523397621011266e-08],[5.413060292002354e-08],[0.5536079597490442]
98,[8.436906624492766e-08],[0.0019799019720362345],[3.837036091276198e-08],[5.408996356594222e-08],[0.5711109866605313]
99,[8.981943086654626e-08],[0.0019798293503063683],[3.686729814523098e-08],[5.44393812513232e-08],[0.5169362898337191]
100,[8.46136414957508e-08],[0.001979967123827358],[3.517551244029509e-08],[5.2416265318639084e-08],[0.48082753412541307]
101,[7.40847816115811e-08],[0.001979929438100549],[3.751117431844819e-08],[4.644275223598547e-08],[0.30220189748864856]
102,[6.880751906867167e-08],[0.0019799931141517703],[3.369782350053396e-08],[5.046747559860955e-08],[0.31701860378434965]
103,[7.556305095632138e-08],[0.0019799923745284567],[3.53088388023202e-08],[4.723759302031125e-08],[0.30592780193113467]
104,[7.460961076016604e-08],[0.001979981014422513],[3.7450945155633855e-08],[5.0141491174220814e-08],[0.3386519591952741]
105,[8.399383321001623e-08],[0.00197995252673395],[3.3865544458278296e-08],[4.9069158019613265e-08],[0.37829952797070143]
106,[7.959989286461222e-08],[0.0019799865191235224],[3.659017640912031e-08],[5.4587416558006206e-08],[0.5306950376736255]
107,[8.259477577173096e-08],[0.0019799712225530876],[3.868999021246786e-08],[5.1312825092254995e-08],[0.5138526254916282]
108,[8.359564399795567e-08],[0.0019799118539147705],[3.899220015196121e-08],[5.220520662137212e-08],[0.5346395649602577]
109,[8.70172091815218e-08],[0.0019798513983078814],[3.8003380543005514e-08],[5.980159191401268e-08],[0.5474700465635084]
110,[7.460961076016604e-08],[0.001979981014422513],[3.7450945155633855e-08],[5.0141491174220814e-08],[0.3386519591952741]
111,[8.399383321001623e-08],[0.00197995252673395],[3.3865544458278296e-08],[4.9069158019613265e-08],[0.37829952797070143]
112,[7.959989286461222e-08],[0.0019799865191235224],[3.659017640912031e-08],[5.4587416558006206e-08],[0.5306950376736255]
113,[8.259477577173096e-08],[0.0019799712225530876],[3.868999021246786e-08],[5.1312825092254995e-08],[0.5138526254916282]
114,[8.359564399795567e-08],[0.0019799118539147705],[3.899220015196121e-08],[5.220520662137212e-08],[0.5346395649602577]
115,[8.70172091815218e-08],[0.0019798513983078814],[3.8003380543005514e-08],[5.980159191401268e-08],[0.5474700465635084]
116,[8.47468051276536e-08],[0.0019799022647475043],[3.559170970909366e-08],[5.3493536921817665e-08],[0.5816855037734905]
117,[8.292793658441963e-08],[0.0019798617348758952],[3.4778338111869584e-08],[5.372591238480007e-08],[0.3748666666328288]
118,[7.691103110097891e-08],[0.0019798259922899214],[3.6919341806568126e-08],[5.099649116004531e-08],[0.30987247142252233]
119,[7.286179599485955e-08],[0.001979792725669916],[3.6856516843166693e-08],[4.9950910999023956e-08],[0.2946501763001086]
120,[7.142411753270068e-08],[0.0019798446508227634],[3.624954008539441e-08],[4.8927495717985116e-08],[0.2944521172137727]
121,[7.460961076016604e-08],[0.001979981014422513],[3.7450945155633855e-08],[5.0141491174220814e-08],[0.3386519591952741]
122,[7.959989286461222e-08],[0.0019799865191235224],[3.659017640912031e-08],[5.4587416558006206e-08],[0.5306950376736255]
123,[8.359564399795567e-08],[0.0019799118539147705],[3.899220015196121e-08],[5.220520662137212e-08],[0.5346395649602577]
124,[8.70172091815218e-08],[0.0019798513983078814],[3.8003380543005514e-08],[5.980159191401268e-08],[0.5474700465635084]
125,[8.47468051276536e-08],[0.0019799022647475043],[3.559170970909366e-08],[5.3493536921817665e-08],[0.5816855037734905]
126,[8.292793658441963e-08],[0.0019798617348758952],[3.4778338111869584e-08],[5.372591238480007e-08],[0.3748666666328288]
127,[7.691103110097891e-08],[0.0019798259922899214],[3.6919341806568126e-08],[5.099649116004531e-08],[0.30987247142252233]
128,[7.286179599485955e-08],[0.001979792725669916],[3.6856516843166693e-08],[4.9950910999023956e-08],[0.2946501763001086]
129,[7.142411753270068e-08],[0.0019798446508227634],[3.624954008539441e-08],[4.8927495717985116e-08],[0.2944521172137727]
130,[7.804603273542474e-08],[0.001979795117967817],[3.753653295270137e-08],[5.545652016856127e-08],[0.3420344759315022]
131,[8.076589294759858e-08],[0.0019799572145453312],[3.4305104716203734e-08],[4.752374650635099e-08],[0.46333359928008455]
132,[8.712961474426052e-08],[0.0019798025058234896],[4.182215237661688e-08],[5.72010621433889e-08],[0.6102180668570798]
133,[9.24071828884601e-08],[0.001979842577729531],[4.007456572626262e-08],[5.539679938836886e-08],[0.6530601578291733]
134,[7.930869701294954e-08],[0.0019798282724139095],[3.634090545829043e-08],[5.110412675654267e-08],[0.5738960982302294]
135,[7.142411753270068e-08],[0.0019798446508227634],[3.624954008539441e-08],[4.8927495717985116e-08],[0.2944521172137727]
136,[7.804603273542474e-08],[0.001979795117967817],[3.753653295270137e-08],[5.545652016856127e-08],[0.3420344759315022]
137,[8.076589294759858e-08],[0.0019799572145453312],[3.4305104716203734e-08],[4.752374650635099e-08],[0.46333359928008455]
138,[8.712961474426052e-08],[0.0019798025058234896],[4.182215237661688e-08],[5.72010621433889e-08],[0.6102180668570798]
139,[9.24071828884601e-08],[0.001979842577729531],[4.007456572626262e-08],[5.539679938836886e-08],[0.6530601578291733]
140,[7.930869701294954e-08],[0.0019798282724139095],[3.634090545829043e-08],[5.110412675654267e-08],[0.5738960982302294]
141,[9.588914179402324e-08],[0.0019797655558704587],[3.904341487079749e-08],[5.446520066137382e-08],[0.6842664972135696]
142,[8.019931652384849e-08],[0.001979617987159862],[3.773130894945275e-08],[4.887506547933175e-08],[0.39202152786691463]
143,[6.690220903026393e-08],[0.001979753088744392],[3.2061841085577e-08],[4.4323357537651335e-08],[0.305443601574718]
144,[7.748799101221484e-08],[0.0019797672536222177],[3.408144935211178e-08],[4.698706431094682e-08],[0.30910958858525317]
145,[7.895580719293287e-08],[0.0019798150102778877],[3.1723104160198136e-08],[4.799898578995758e-08],[0.3239423057575928]
146,[7.142411753270068e-08],[0.0019798446508227634],[3.624954008539441e-08],[4.8927495717985116e-08],[0.2944521172137727]
147,[7.804603273542474e-08],[0.001979795117967817],[3.753653295270137e-08],[5.545652016856127e-08],[0.3420344759315022]
148,[8.712961474426052e-08],[0.0019798025058234896],[4.182215237661688e-08],[5.72010621433889e-08],[0.6102180668570798]
149,[9.24071828884601e-08],[0.001979842577729531],[4.007456572626262e-08],[5.539679938836886e-08],[0.6530601578291733]
150,[7.930869701294954e-08],[0.0019798282724139095],[3.634090545829043e-08],[5.110412675654267e-08],[0.5738960982302294]
151,[9.588914179402324e-08],[0.0019797655558704587],[3.904341487079749e-08],[5.446520066137382e-08],[0.6842664972135696]
152,[8.019931652384849e-08],[0.001979617987159862],[3.773130894945275e-08],[4.887506547933175e-08],[0.39202152786691463]
153,[6.690220903026393e-08],[0.001979753088744392],[3.2061841085577e-08],[4.4323357537651335e-08],[0.305443601574718]
154,[7.748799101221484e-08],[0.0019797672536222177],[3.408144935211178e-08],[4.698706431094682e-08],[0.30910958858525317]
155,[7.895580719293287e-08],[0.0019798150102778877],[3.1723104160198136e-08],[4.799898578995758e-08],[0.3239423057575928]
156,[7.564797140390359e-08],[0.001980002514113831],[3.6343971081746526e-08],[4.8439860309734357e-08],[0.4266761117456179]
157,[8.470376397767745e-08],[0.001979936091713643],[3.80410110922742e-08],[5.33462780709609e-08],[0.5072898181402075]
158,[8.865952162342141e-08],[0.001979957142474716],[3.817937087845358e-08],[5.785265833360196e-08],[0.5248527892538137]
